stop_id,stop_name,stop_lat,stop_lon,pedestrian_access_score,pas_v2,access_category,access_category_v2,has_nearby_sidewalk,has_road_sidewalk_tag,sidewalk_length_400m,road_sw_length_400m,crossing_count_200m,dist_nearest_infra_m,crashes_200m,ped_crashes_200m,bike_crashes_200m
128056,BOULDERCREST DR SE @ LOCHLAND RD SE,33.725364,-84.332504,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
128058,BOULDERCREST DR SE @ SMITH ST SE,33.721631,-84.331624,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
128060,BOULDERCREST DR SE @ SARGENT AVE SE,33.72061,-84.33093,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
128128,FLAT SHOALS RD SE @ KEYSTONE DR,33.723377,-84.318268,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,1,1,0
128130,FLAT SHOALS RD @ 2051,33.724917,-84.320735,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,3,3,0
128132,FLAT SHOALS RD SE @ FAYETTEVILLE RD,33.725839,-84.322398,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,4,4,0
128192,BOULDERCREST DR SE @ ORANGE BLOSSOM TER SE,33.723055,-84.332113,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
129152,2ND AVE @ TRAILWOOD RD,33.725963,-84.307879,13.3,13.3,No Infrastructure,No Infrastructure,False,False,0.0,0.0,2,,1,1,0
129180,CANDLER RD @ 2365,33.721336,-84.277245,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,1,1,0
129182,2ND AVE @ LONGDALE DR,33.72607,-84.307998,13.3,13.3,No Infrastructure,No Infrastructure,False,False,0.0,0.0,2,,1,1,0
129186,2ND AVE @ JOSEPH CT,33.723895,-84.307977,4.4,7.4,No Infrastructure,No Infrastructure,False,False,352.0,0.0,0,318.0,1,1,0
129212,2ND AVE @ 2319,33.721962,-84.307823,22.2,36.4,Poor,Poor,False,False,712.0,0.0,2,103.9,0,0,0
129214,2ND AVE @ EAST DR,33.723228,-84.30777,6.4,11.6,No Infrastructure,No Infrastructure,False,False,512.4,0.0,0,244.4,1,1,0
129218,CANDLER RD @ WHITES MILL RD,33.725606,-84.279146,3.1,7.1,No Infrastructure,No Infrastructure,False,False,245.7,0.0,0,236.1,0,0,0
129220,CANDLER RD @ ELLEN WAY,33.724265,-84.27852,0.1,0.6,No Infrastructure,No Infrastructure,False,False,4.3,0.0,0,395.7,0,0,0
129222,CANDLER RD @ TONEY DR,33.722562,-84.27767,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,1,1,0
129226,CANDLER RD @ TONEY DR,33.7224,-84.27745,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,1,1,0
129228,CANDLER RD @ ELLEN WAY,33.724352,-84.278364,0.1,0.7,No Infrastructure,No Infrastructure,False,False,4.3,0.0,0,392.8,0,0,0
129230,CANDLER RD @ OUSLEY CT,33.721515,-84.277023,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,1,1,0
129236,CANDLER RD @ WHITES MILL RD,33.725777,-84.278931,3.3,7.7,No Infrastructure,No Infrastructure,False,False,262.6,0.0,0,228.1,0,0,0
129956,FLAT SHOALS RD @ SHAWN WAYNE CT,33.720314,-84.312047,0.3,1.1,No Infrastructure,No Infrastructure,False,False,27.5,0.0,0,385.0,0,0,0
129958,FLAT SHOALS RD @ SHAWN WAYNE CT,33.720239,-84.311453,1.7,3.5,No Infrastructure,No Infrastructure,False,False,136.0,0.0,0,332.7,0,0,0
129960,FLAT SHOALS RD @ WOODCASTLE LN,33.721354,-84.314574,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
130124,COLUMBIA DR @ OREGON TRL,33.725815,-84.251193,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
130126,COLUMBIA DR @ WOODS DR,33.723534,-84.251343,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
130128,COLUMBIA DR @ COLUMBIA CT,33.721787,-84.251698,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
130194,COLUMBIA DR @ WOODS DR,33.723339,-84.251605,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
130208,COLUMBIA DR @ CASA LINDA DR,33.722055,-84.251781,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
130222,COLUMBIA DR @ OREGON TRL,33.72569,-84.251358,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
212849,MEMORIAL DR @ HOOPER ALEXANDER DR,33.751714,-84.272814,78.8,73.1,Good,Good,True,False,1500.5,0.0,11,11.3,2,2,0
212843,MEMORIAL DR @ HOOPER ALEXANDER DR,33.752098,-84.272455,81.8,79.3,Good,Good,True,False,1744.5,0.0,9,4.3,2,2,0
901244,WINN WAY @ 460,33.787636,-84.279392,56.8,49.8,Moderate,Moderate,True,False,1344.3,0.0,0,13.3,0,0,0
902811,SEABOARD AVE NE @ MORELAND AVE NE,33.758374,-84.349566,85.0,84.3,Good,Good,True,False,5642.8,0.0,30,2.4,3,3,0
900979,EMORY DECATUR HOSPITAL,33.790171,-84.282806,45.0,72.8,Moderate,Good,False,False,2909.8,0.0,7,52.2,0,0,0
900028,S COLUMBIA DR @ CONWAY RD,33.761732,-84.277809,21.9,38.0,Poor,Poor,False,False,683.5,0.0,2,85.6,0,0,0
900050,MORELAND AVE @ DRUID PL,33.769043,-84.349058,85.0,87.3,Good,Good,True,False,6150.4,193.4,6,4.7,0,0,0
900051,MORELAND AVE @ MANSFIELD AVE,33.767871,-84.349068,85.0,87.5,Good,Good,True,False,6492.5,193.4,7,3.8,0,0,0
900052,MORELAND AVE @ EUCLID AVE,33.765869,-84.349124,85.0,84.4,Good,Good,True,False,6933.9,22.7,11,3.6,1,1,0
900053,MORELAND AVE @ 299,33.762357,-84.349263,85.0,82.3,Good,Good,True,False,7923.3,0.0,7,9.4,1,1,0
900054,MORELAND AVE @ 327,33.762863,-84.349122,85.0,84.5,Good,Good,True,False,8294.7,0.0,6,1.7,1,1,0
900055,MORELAND AVE @ MCLENDON AVE,33.764899,-84.349122,85.0,84.0,Good,Good,True,False,7570.6,0.0,11,3.4,1,1,0
900015,MORELAND AVE @ MANSFIELD AVE,33.767701,-84.34896,85.0,88.5,Good,Good,True,False,6765.6,193.4,8,0.6,0,0,0
900056,MORELAND AVE @ DRUID PL,33.768936,-84.348927,85.0,88.2,Good,Good,True,False,6166.3,193.4,6,1.6,0,0,0
900134,EVA DAVIS WAY @ GREENHAVEN DR SE,33.741208,-84.314484,0.3,1.1,No Infrastructure,No Infrastructure,False,False,23.7,0.0,0,382.5,6,6,0
900062,EVA DAVIS WAY @ FOREST LAKES AVE,33.743598,-84.31481,7.3,16.8,No Infrastructure,Poor,False,False,587.7,0.0,0,153.4,0,0,0
900063,EVA DAVIS WAY SE @ MEMORIAL DR,33.747258,-84.31444,85.0,81.1,Good,Good,True,False,4165.7,0.0,6,14.0,1,1,0
210207,N DECATUR RD @ LANTERN WOOD DR,33.788524,-84.249308,78.3,76.9,Good,Good,True,False,2074.8,0.0,2,4.9,1,1,0
210007,MIDWAY RD @ WREN RD,33.759311,-84.251576,4.8,9.6,No Infrastructure,No Infrastructure,False,False,382.7,0.0,0,234.6,1,1,0
210561,COVINGTON DR @ MIDWAY RD,33.761402,-84.252462,56.4,45.3,Moderate,Moderate,True,False,1310.0,0.0,0,29.2,3,3,0
210769,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,33.731227,-84.33707,70.0,63.3,Good,Moderate,True,False,803.7,0.0,6,2.6,0,0,0
210786,GLENWOOD AVE @ TERRY MILL RD,33.73974,-84.322006,0.6,1.6,No Infrastructure,No Infrastructure,False,False,50.2,0.0,0,366.6,1,1,0
210800,MEMORIAL DR @ S HOWARD ST,33.747292,-84.322066,85.0,84.8,Good,Good,True,False,4331.5,0.0,3,0.5,0,0,0
210905,GLENWOOD RD @ LA MESA LN,33.73779,-84.24643,5.7,9.4,No Infrastructure,No Infrastructure,False,False,456.6,0.0,0,306.4,1,1,0
210960,MEMORIAL DR @ MIDWAY RD,33.75598,-84.266049,85.0,82.1,Good,Good,True,False,3587.1,0.0,11,10.0,0,0,0
210961,MEMORIAL DR @ COTTAGE GROVE AVE,33.747257,-84.306157,85.0,83.5,Good,Good,True,False,4157.6,0.0,8,5.3,0,0,0
210962,E PONCE DE LEON AVE @ PATTERSON AVE,33.785867,-84.265733,1.6,4.1,No Infrastructure,No Infrastructure,False,False,124.6,0.0,0,275.7,0,0,0
211183,2ND AVE @ TILSON RD,33.720848,-84.308016,63.2,54.7,Moderate,Moderate,True,False,788.8,0.0,2,8.6,0,0,0
211184,2ND AVE @ TILSON RD,33.720843,-84.30813,63.1,52.1,Moderate,Moderate,True,False,779.1,0.0,2,17.7,0,0,0
211314,FLAT SHOALS RD SE @ BRIGHTON BLVD SE,33.721551,-84.3149,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
211390,FLAT SHOALS AVE SE @ CLOVERDALE DR SE,33.732149,-84.338233,76.7,72.3,Good,Good,True,False,1338.6,0.0,4,3.7,0,0,0
211392,FLAT SHOALS RD SE @ FLAT SHOALS AVE S,33.73077,-84.336331,68.1,58.1,Moderate,Moderate,True,False,644.2,0.0,5,11.3,0,0,0
211393,FLAT SHOALS RD SE @ MAYNARD TER SE,33.730654,-84.335646,26.8,46.4,Poor,Moderate,False,False,542.1,0.0,5,57.6,0,0,0
211394,FLAT SHOALS RD SE @ WINFIELD AVE SE,33.730717,-84.333907,3.6,8.4,No Infrastructure,No Infrastructure,False,False,287.0,0.0,0,218.8,0,0,0
211395,FLAT SHOALS RD SE @ WINFIELD AVE SE,33.730788,-84.333853,3.6,8.2,No Infrastructure,No Infrastructure,False,False,285.0,0.0,0,224.2,0,0,0
211396,FLAT SHOALS RD SE @ PAOLI AVE SE,33.730834,-84.330776,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
211397,FLAT SHOALS RD SE @ ROCKLAND DR SE,33.730511,-84.330234,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
211554,MEMORIAL DR @ 3978,33.764675,-84.255757,68.5,76.8,Moderate,Good,True,False,1746.0,381.4,1,7.0,0,0,0
211666,2ND AVE NE @ HOSEA L WILLIAMS DR NE,33.751331,-84.309678,85.0,83.6,Good,Good,True,False,7199.5,0.0,9,4.8,0,0,0
211704,GLENWOOD AVE @ FAYETTEVILLE RD,33.740124,-84.311061,25.2,36.8,Poor,Poor,False,False,416.7,0.0,4,114.8,1,1,0
211727,WINN WAY @ RUFUS EVANS DR,33.791312,-84.280713,85.0,80.9,Good,Good,True,False,2048.7,0.0,4,14.7,0,0,0
211878,MORELAND AVE NE @ 326,33.76344,-84.349285,85.0,82.8,Good,Good,True,False,8229.3,0.0,12,7.7,1,1,0
211882,DEKALB INDUSTRIAL WAY @ RIMINGTON LN,33.785147,-84.276283,60.6,57.1,Moderate,Moderate,True,False,1646.4,0.0,0,6.0,1,1,0
211910,WINN WAY @ 445,33.786491,-84.279284,57.3,53.9,Moderate,Moderate,True,False,1382.0,0.0,0,1.0,0,0,0
213051,E PONCE DE LEON AVE @ N DECATUR RD,33.792834,-84.264225,28.6,46.2,Poor,Moderate,False,False,688.4,0.0,3,75.1,3,3,0
212028,N DECATUR RD @ 2920,33.793801,-84.273765,58.1,52.6,Moderate,Moderate,True,False,1449.0,0.0,0,9.8,0,0,0
212877,N AVONDALE RD @ N CLARENDON AVE,33.776189,-84.268423,85.0,84.9,Good,Good,True,False,6185.2,0.0,3,0.2,0,0,0
212890,CLAIRMONT RD @ 1751,33.803979,-84.310636,85.0,83.2,Good,Good,True,False,3981.6,0.0,9,6.1,1,1,0
212904,COMMERCE DR @ CHURCH ST,33.777858,-84.295199,85.0,87.4,Good,Good,True,False,7696.9,230.8,11,6.6,4,4,0
212959,CHURCH ST @N DECATUR RD,33.793305,-84.284534,45.0,66.2,Moderate,Moderate,False,False,5821.6,0.0,9,98.9,3,3,0
212977,E TRINITY PL @ CHURCH ST,33.772485,-84.294526,85.0,84.5,Good,Good,True,False,10171.5,0.0,18,1.8,4,4,0
212983,MEMORIAL DR @ 4203,33.771232,-84.250064,85.0,84.0,Good,Good,True,False,3726.9,0.0,7,3.6,3,3,0
213042,S CANDLER ST @ E COLLEGE AVE,33.770232,-84.29269,85.0,83.9,Good,Good,True,False,7251.5,0.0,11,3.8,5,5,0
213047,COLUMBIA DR @ 2067,33.729172,-84.252202,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,1,1,0
213049,N DRUID HILL RD @ MERRY LN NE,33.819374,-84.313495,78.3,77.9,Good,Good,True,False,3038.0,0.0,2,1.6,0,0,0
213068,FLAT SHOALS AVE @ CLOVERDALE DR,33.731988,-84.337918,74.9,70.1,Good,Good,True,False,1191.0,0.0,6,2.4,0,0,0
213364,BOULDERCREST DR @ PIPER CIR,33.725704,-84.332733,0.0,0.0,No Infrastructure,No Infrastructure,False,False,0.0,0.0,0,,0,0,0
213701,COMMERCE DR @ E COLLEGE AVE,33.771971,-84.28777,85.0,84.4,Good,Good,True,False,6735.7,0.0,10,2.0,1,1,0
213722,GLENWOOD AVE @ 1925,33.739683,-84.32352,2.5,6.6,No Infrastructure,No Infrastructure,False,False,202.1,0.0,0,227.0,1,1,0
213757,MORELAND AVE @ CAROLINE ST,33.7592,-84.349077,85.0,84.0,Good,Good,True,False,6383.1,0.0,36,3.3,3,3,0
500112,AVONDALE STATION - BAY A,33.77557,-84.28206,45.0,69.4,Moderate,Moderate,False,False,3460.5,0.0,8,73.5,3,3,0
500113,AVONDALE STATION - BAY B,33.77562,-84.28191,45.0,70.2,Moderate,Good,False,False,3452.3,0.0,7,67.9,3,3,0
500114,AVONDALE STATION - BAY C,33.77566,-84.28177,45.0,70.9,Moderate,Good,False,False,3443.5,0.0,6,63.4,3,3,0
500115,AVONDALE STATION - BAY D,33.77571,-84.28161,45.0,71.8,Moderate,Good,False,False,3430.2,0.0,6,57.7,3,3,0
500162,DECATUR STATION - BAY B,33.77446,-84.29746,85.0,88.6,Good,Good,True,False,11718.5,230.8,22,2.5,8,8,0
500163,DECATUR STATION - BAY C,33.7745,-84.29721,85.0,88.3,Good,Good,True,False,11432.6,230.8,22,3.4,8,8,0
500180,EAST LAKE STATION - BAY C,33.76464,-84.31285,85.0,81.6,Good,Good,True,False,8844.4,0.0,17,12.0,0,0,0
500194,EDGEWOOD-CANDLER PARK STATION - BAY B,33.76236,-84.34052,85.0,84.7,Good,Good,True,False,9530.4,0.0,28,1.1,0,0,0
500240,KENSINGTON STATION - BAY A,33.77226,-84.25131,85.0,73.3,Good,Good,True,False,4357.5,0.0,7,49.3,2,2,0
500241,KENSINGTON STATION - BAY B,33.7723,-84.25151,45.0,72.4,Moderate,Good,False,False,4367.4,0.0,6,54.7,1,1,0
500242,KENSINGTON STATION - BAY C,33.77234,-84.25173,45.0,71.5,Moderate,Good,False,False,4387.0,0.0,5,60.0,0,0,0
500243,KENSINGTON STATION - BAY D,33.77239,-84.25196,38.3,65.0,Poor,Moderate,False,False,4398.1,0.0,2,58.7,0,0,0
500244,KENSINGTON STATION - BAY E,33.77242,-84.25214,78.3,67.1,Good,Moderate,True,False,4391.5,0.0,2,46.9,0,0,0
500245,KENSINGTON STATION - BAY F,33.77246,-84.25236,85.0,75.4,Good,Good,True,False,4390.6,0.0,3,38.6,0,0,0
500246,KENSINGTON STATION - BAY G,33.77251,-84.25259,85.0,77.0,Good,Good,True,False,4344.7,0.0,4,31.0,0,0,0
214276,W PONCE DE LEON AVE @ CLAIREMONT AVE,33.775646,-84.296864,85.0,88.9,Good,Good,True,False,10649.1,230.8,14,1.4,4,4,0
214237,RUFUS EVANS DR @ OUTPATIENT ENTRANCE,33.791256,-84.281579,85.0,82.7,Good,Good,True,False,2513.5,0.0,7,8.0,3,3,0
213993,CHURCH ST @ DECATUR VILLAGE WAY,33.796062,-84.282643,78.3,78.0,Good,Good,True,False,2056.3,0.0,2,1.1,1,1,0
213994,CHURCH ST @ MISCOTT DR,33.795415,-84.282535,71.7,60.8,Good,Moderate,True,False,2546.5,0.0,1,45.0,1,1,0
213995,CHURCH ST @ N COMMERCE DR,33.776513,-84.294776,85.0,89.1,Good,Good,True,False,9759.4,230.8,14,0.6,4,4,0
213996,CHURCH ST @ N COMMERCE DR,33.777054,-84.294945,85.0,89.1,Good,Good,True,False,8947.4,230.8,14,0.7,5,5,0
213997,CHURCH ST @ SCOTT BLVD,33.797941,-84.281976,20.7,38.7,Poor,Poor,False,False,1656.2,0.0,0,112.9,0,0,0
213998,CHURCH ST @ SYCAMORE ST,33.774733,-84.294795,85.0,89.1,Good,Good,True,False,11226.0,230.8,27,0.8,2,2,0
213999,CHURCH ST @ SYCAMORE ST,33.774107,-84.294964,85.0,89.2,Good,Good,True,False,11018.5,230.8,24,0.5,6,6,0
214003,COMMERCE DR @ SYCAMORE PL,33.773455,-84.290011,85.0,84.1,Good,Good,True,False,8670.8,0.0,24,2.9,1,1,0
214004,COMMERCE DR @ SYCAMORE PL,33.773636,-84.289978,85.0,84.6,Good,Good,True,False,8601.2,0.0,24,1.2,0,0,0
214019,DEKALB AVE @ ELMIRA PL NE,33.761121,-84.345752,85.0,84.8,Good,Good,True,False,9554.8,0.0,8,0.5,0,0,0
214029,E COLLEGE AVE @ DALEROSE AVE,33.774993,-84.277791,85.0,85.0,Good,Good,True,False,2378.9,0.0,4,0.1,1,1,0
214030,E COLLEGE AVE @ MAPLE ST,33.77498,-84.275536,65.0,59.9,Moderate,Moderate,True,False,2263.4,0.0,0,18.7,0,0,0
214031,E COLLEGE AVE @ PINE ST,33.775153,-84.273369,65.0,59.8,Moderate,Moderate,True,False,4539.6,0.0,0,18.9,0,0,0
214032,E COLLEGE AVE @ PINE ST,33.77528,-84.273982,65.0,64.9,Moderate,Moderate,True,False,3477.5,0.0,0,0.4,0,0,0
214033,E COLLEGE AVE @ HILLMONT AVE,33.774794,-84.278597,85.0,79.3,Good,Good,True,False,2702.2,0.0,5,21.0,1,1,0
214034,E COLLEGE AVE @ SAMS CROSSING,33.774885,-84.2807,85.0,84.4,Good,Good,True,False,3621.1,0.0,7,2.1,2,2,0
214039,E PONCE DE LEON AVE @ CLAIREMONT AVE,33.775492,-84.296183,85.0,88.0,Good,Good,True,False,10830.9,230.8,15,4.4,2,2,0
214040,E PONCE AVE @ N CANDLER ST,33.775672,-84.29296,85.0,86.1,Good,Good,True,False,9887.3,60.5,21,0.2,1,1,0
214041,E PONCE DE LEON AVE @ N CANDLER ST,33.775515,-84.29304,85.0,85.4,Good,Good,True,False,10226.1,63.3,24,2.8,1,1,0
214042,E PONCE DE LEON AVE @ SYCAMORE PL,33.775518,-84.289331,85.0,81.0,Good,Good,True,False,6433.5,0.0,13,14.4,0,0,0
214043,E PONCE DE LEON AVE @ SYCAMORE ST,33.776044,-84.281995,85.0,79.3,Good,Good,True,False,3347.2,0.0,4,20.9,3,3,0
214190,N AVONDALE RD @ OAK ST,33.775783,-84.270519,78.3,78.3,Good,Good,True,False,6038.2,0.0,2,0.0,0,0,0
214189,N AVONDALE RD @ OAK ST,33.775522,-84.270803,78.3,77.2,Good,Good,True,False,6097.0,0.0,2,3.9,0,0,0
214188,N AVONDALE RD @ N CLARENDON RD,33.776139,-84.26773,85.0,81.7,Good,Good,True,False,6223.0,0.0,5,11.6,0,0,0
214173,MAYNARD TERRACE SE @ MCPHERSON AVE,33.743539,-84.334774,85.0,84.5,Good,Good,True,False,2998.8,0.0,3,1.6,0,0,0
214174,MAYNARD TERRACE SE @ MCPHERSON AVE,33.743385,-84.334957,85.0,84.6,Good,Good,True,False,3058.0,0.0,3,1.3,0,0,0
214175,MAYNARD TERRACE @ MEMORIAL DR,33.746849,-84.333361,85.0,84.5,Good,Good,True,False,4199.1,0.0,13,1.6,2,2,0
214176,MAYNARD TERRACE SE @ MEMORIAL DR,33.7473,-84.333097,85.0,84.8,Good,Good,True,False,4146.2,0.0,14,0.5,2,2,0
214226,COVINGTON HWY @ NOTTINGHAM DR,33.770366,-84.253093,85.0,89.0,Good,Good,True,False,4083.0,234.4,4,1.3,2,2,0
214339,KENSINGTON RD @ MEMORIAL DR,33.771856,-84.250928,85.0,84.8,Good,Good,True,False,4253.5,0.0,8,0.8,3,3,0
